4.5585 	WARNING 	Framebuffer object (FBO) not supported on this graphics card
162.8838 	EXP 	text_4: text = u'4'
163.1671 	EXP 	Sound  started
163.8857 	EXP 	text_4: text = '3'
163.8857 	EXP 	text_4: text = u'3'
164.3684 	EXP 	Sound  started
164.8842 	EXP 	text_4: text = '2'
164.8842 	EXP 	text_4: text = u'2'
165.5704 	EXP 	Sound  started
165.9830 	EXP 	text_4: text = '1'
165.9830 	EXP 	text_4: text = u'1'
166.7723 	EXP 	Sound  started
166.9471 	EXP 	text_4: text = '0'
166.9471 	EXP 	text_4: text = u'0'
167.9291 	EXP 	text_4: text = '9'
167.9291 	EXP 	text_4: text = u'9'
167.9735 	EXP 	Sound  started
168.9891 	EXP 	text_4: text = '8'
168.9891 	EXP 	text_4: text = u'8'
169.1750 	EXP 	Sound  started
169.9540 	EXP 	text_4: text = '7'
169.9540 	EXP 	text_4: text = u'7'
170.3763 	EXP 	Sound  started
170.9430 	EXP 	text_4: text = '6'
170.9430 	EXP 	text_4: text = u'6'
171.5780 	EXP 	Sound  started
171.9960 	EXP 	text_4: text = '7'
171.9960 	EXP 	text_4: text = u'7'
172.7796 	EXP 	Sound  started
172.9606 	EXP 	text_4: text = '8'
172.9606 	EXP 	text_4: text = u'8'
173.9410 	EXP 	text_4: text = '9'
173.9410 	EXP 	text_4: text = u'9'
173.9808 	EXP 	Sound  started
174.8920 	EXP 	text_4: text = '0'
174.8920 	EXP 	text_4: text = u'0'
175.1826 	EXP 	Sound  started
175.8975 	EXP 	text_4: text = '1'
175.8975 	EXP 	text_4: text = u'1'
176.8790 	EXP 	text_4: text = '2'
176.8790 	EXP 	text_4: text = u'2'
177.8800 	EXP 	text_4: text = '3'
177.8800 	EXP 	text_4: text = u'3'
178.8806 	EXP 	text_4: text = '4'
178.8806 	EXP 	text_4: text = u'4'
179.8797 	EXP 	text_4: text = '5'
179.8797 	EXP 	text_4: text = u'5'
180.8822 	EXP 	text_4: text = '6'
180.8822 	EXP 	text_4: text = u'6'
181.8824 	EXP 	text_4: text = '7'
181.8824 	EXP 	text_4: text = u'7'
182.8818 	EXP 	text_4: text = '8'
182.8818 	EXP 	text_4: text = u'8'
183.8831 	EXP 	text_4: text = '9'
183.8831 	EXP 	text_4: text = u'9'
184.8843 	EXP 	text_4: text = '8'
184.8843 	EXP 	text_4: text = u'8'
185.8581 	EXP 	Sound  started
185.8831 	EXP 	text_4: text = '7'
185.8831 	EXP 	text_4: text = u'7'
186.8842 	EXP 	text_4: text = '6'
186.8842 	EXP 	text_4: text = u'6'
187.2593 	EXP 	Sound  started
187.8746 	EXP 	text_4: text = '5'
187.8746 	EXP 	text_4: text = u'5'
188.6618 	EXP 	Sound  started
188.8848 	EXP 	text_4: text = '4'
188.8848 	EXP 	text_4: text = u'4'
189.8757 	EXP 	text_4: text = '3'
189.8757 	EXP 	text_4: text = u'3'
190.0635 	EXP 	Sound  started
190.8766 	EXP 	text_4: text = '2'
